  -2.18556950E-09   4.95096967E-02
  -4.37113901E-09   9.80387926E-02
  -6.55670851E-09  0.145587295    
  -8.74227801E-09  0.192155182    
  -1.09278471E-08  0.237742484    
  -1.31134170E-08  0.282349169    
  -1.52989870E-08  0.325975299    
  -1.74845560E-08  0.368620783    
  -1.96701251E-08  0.410285681    
  -2.18556941E-08  0.450969964    
  -2.40412650E-08  0.490673721    
  -2.62268340E-08  0.529396772    
  -2.84124031E-08  0.567139268    
  -3.05979739E-08  0.603901207    
  -3.27835394E-08  0.639682472    
  -3.49691121E-08  0.674483180    
  -3.71546811E-08  0.708303332    
  -3.93402502E-08  0.741142809    
  -4.15258192E-08  0.773001671    
  -4.37113883E-08  0.803879976    
  -4.58969573E-08  0.833777666    
  -4.80825300E-08  0.862694860    
  -5.02680955E-08  0.890631318    
  -5.24536681E-08  0.917587161    
  -5.46392371E-08  0.943562508    
  -5.68248062E-08  0.968557179    
  -5.90103717E-08  0.992571235    
  -6.11959479E-08   1.01560473    
  -6.33815134E-08   1.03765774    
  -6.55670789E-08   1.05872989    
  -6.77526515E-08   1.07882166    
  -6.99382241E-08   1.09793282    
  -7.21237896E-08   1.11606324    
  -7.43093622E-08   1.13321328    
  -7.64949277E-08   1.14938259    
  -7.86805003E-08   1.16457129    
  -8.08660729E-08   1.17877936    
  -8.30516385E-08   1.19200683    
  -8.52372040E-08   1.20425367    
  -8.74227766E-08   1.21551991    
  -8.96083492E-08   1.22580576    
  -9.17939147E-08   1.23511076    
  -9.39794802E-08   1.24343538    
  -9.61650599E-08   1.25077927    
  -9.83506254E-08   1.25714254    
  -1.00536191E-07   1.26252520    
  -1.02721764E-07   1.26692724    
  -1.04907336E-07   1.27034879    
  -1.07092902E-07   1.27278960    
  -1.09278474E-07   1.27425003    
  -1.11464040E-07   1.27472973    
  -1.13649612E-07   1.27422881    
  -1.15835178E-07   1.27274728    
  -1.18020743E-07   1.27028525    
  -1.20206323E-07   1.26684248    
  -1.22391896E-07   1.26241922    
  -1.24577454E-07   1.25701523    
  -1.26763027E-07   1.25063086    
  -1.28948599E-07   1.24326575    
  -1.31134158E-07   1.23492002    
  -1.33319745E-07   1.22559392    
  -1.35505303E-07   1.21528673    
  -1.37690876E-07   1.20399952    
  -1.39876448E-07   1.19173121    
  -1.42062007E-07   1.17848277    
  -1.44247579E-07   1.16425323    
  -1.46433152E-07   1.14904356    
  -1.48618724E-07   1.13285303    
  -1.50804297E-07   1.11568165    
  -1.52989855E-07   1.09753013    
  -1.55175428E-07   1.07839775    
  -1.57361001E-07   1.05828500    
  -1.59546559E-07   1.03719139    
  -1.61732146E-07   1.01511741    
  -1.63917719E-07  0.992062569    
  -1.66103277E-07  0.968027115    
  -1.68288850E-07  0.943011522    
  -1.70474408E-07  0.917014837    
  -1.72659981E-07  0.890038013    
  -1.74845553E-07  0.862080097    
  -1.77031126E-07  0.833142042    
  -1.79216698E-07  0.803223133    
  -1.81402257E-07  0.772323608    
  -1.83587829E-07  0.740443230    
  -1.85773402E-07  0.707582951    
  -1.87958960E-07  0.673741579    
  -1.90144547E-07  0.638919353    
  -1.92330120E-07  0.603116989    
  -1.94515678E-07  0.566333771    
  -1.96701251E-07  0.528570414    
  -1.98886809E-07  0.489826202    
  -2.01072382E-07  0.450100899    
  -2.03257969E-07  0.409395218    
  -2.05443527E-07  0.367709160    
  -2.07629100E-07  0.325042725    
  -2.09814672E-07  0.281395435    
  -2.12000231E-07  0.236767292    
  -2.14185803E-07  0.191158772    
  -2.16371362E-07  0.144570351    
  -2.18556949E-07   9.70001221E-02
  -2.20742521E-07   4.84504700E-02
  -2.22928080E-07  -1.08098984E-03
