  -2.18556950E-09   4.95099984E-02
  -4.37113901E-09   9.80399922E-02
  -6.55670851E-09  0.145589992    
  -8.74227801E-09  0.192159995    
  -1.09278471E-08  0.237749994    
  -1.31134170E-08  0.282359987    
  -1.52989870E-08  0.325989991    
  -1.74845560E-08  0.368639976    
  -1.96701251E-08  0.410310000    
  -2.18556941E-08  0.450999975    
  -2.40412650E-08  0.490710020    
  -2.62268340E-08  0.529439986    
  -2.84124031E-08  0.567189991    
  -3.05979739E-08  0.603959978    
  -3.27835394E-08  0.639749944    
  -3.49691121E-08  0.674559951    
  -3.71546811E-08  0.708389997    
  -3.93402502E-08  0.741240025    
  -4.15258192E-08  0.773109972    
  -4.37113883E-08  0.803999960    
  -4.58969573E-08  0.833909929    
  -4.80825300E-08  0.862839997    
  -5.02680955E-08  0.890789986    
  -5.24536681E-08  0.917759895    
  -5.46392371E-08  0.943750024    
  -5.68248062E-08  0.968760014    
  -5.90103717E-08  0.992789984    
  -6.11959479E-08   1.01584005    
  -6.33815134E-08   1.03790998    
  -6.55670789E-08   1.05899990    
  -6.77526515E-08   1.07910991    
  -6.99382241E-08   1.09823990    
  -7.21237896E-08   1.11638987    
  -7.43093622E-08   1.13356006    
  -7.64949277E-08   1.14974999    
  -7.86805003E-08   1.16496003    
  -8.08660729E-08   1.17918992    
  -8.30516385E-08   1.19244003    
  -8.52372040E-08   1.20471001    
  -8.74227766E-08   1.21599996    
  -8.96083492E-08   1.22631001    
  -9.17939147E-08   1.23563981    
  -9.39794802E-08   1.24398994    
  -9.61650599E-08   1.25135994    
  -9.83506254E-08   1.25775003    
  -1.00536191E-07   1.26315999    
  -1.02721764E-07   1.26758993    
  -1.04907336E-07   1.27103984    
  -1.07092902E-07   1.27350986    
  -1.09278474E-07   1.27499998    
  -1.11464040E-07   1.27550995    
  -1.13649612E-07   1.27504003    
  -1.15835178E-07   1.27358997    
  -1.18020743E-07   1.27116001    
  -1.20206323E-07   1.26774991    
  -1.22391896E-07   1.26336002    
  -1.24577454E-07   1.25798988    
  -1.26763027E-07   1.25163984    
  -1.28948599E-07   1.24430990    
  -1.31134158E-07   1.23599994    
  -1.33319745E-07   1.22671008    
  -1.35505303E-07   1.21643984    
  -1.37690876E-07   1.20519006    
  -1.39876448E-07   1.19296002    
  -1.42062007E-07   1.17975020    
  -1.44247579E-07   1.16555977    
  -1.46433152E-07   1.15039015    
  -1.48618724E-07   1.13424015    
  -1.50804297E-07   1.11711001    
  -1.52989855E-07   1.09899998    
  -1.55175428E-07   1.07991004    
  -1.57361001E-07   1.05984020    
  -1.59546559E-07   1.03878999    
  -1.61732146E-07   1.01675987    
  -1.63917719E-07  0.993749857    
  -1.66103277E-07  0.969759941    
  -1.68288850E-07  0.944789886    
  -1.70474408E-07  0.918839931    
  -1.72659981E-07  0.891910076    
  -1.74845553E-07  0.864000082    
  -1.77031126E-07  0.835110188    
  -1.79216698E-07  0.805239916    
  -1.81402257E-07  0.774390221    
  -1.83587829E-07  0.742559671    
  -1.85773402E-07  0.709750175    
  -1.87958960E-07  0.675960064    
  -1.90144547E-07  0.641189814    
  -1.92330120E-07  0.605439901    
  -1.94515678E-07  0.568709850    
  -1.96701251E-07  0.531000137    
  -1.98886809E-07  0.492309570    
  -2.01072382E-07  0.452640057    
  -2.03257969E-07  0.411989689    
  -2.05443527E-07  0.370359898    
  -2.07629100E-07  0.327749729    
  -2.09814672E-07  0.284159660    
  -2.12000231E-07  0.239590168    
  -2.14185803E-07  0.194039822    
  -2.16371362E-07  0.147510052    
  -2.18556949E-07   9.99999046E-02
  -2.20742521E-07   5.15103340E-02
  -2.22928080E-07   2.03990936E-03
  -2.25113652E-07  -4.84099388E-02
