    0.17321    0.09951
    0.34641    0.19804
    0.51962    0.29559
    0.69282    0.39216
    0.86603    0.48775
    1.03923    0.58236
    1.21244    0.67599
    1.38564    0.76864
    1.55885    0.86031
    1.73205    0.95100
    1.90526    1.04071
    2.07846    1.12944
    2.25167    1.21719
    2.42487    1.30396
    2.59808    1.38975
    2.77128    1.47456
    2.94449    1.55839
    3.11769    1.64124
    3.29090    1.72311
    3.46410    1.80400
    3.63731    1.88391
    3.81051    1.96284
    3.98372    2.04079
    4.15692    2.11776
    4.33013    2.19375
    4.50333    2.26876
    4.67654    2.34279
    4.84974    2.41584
    5.02295    2.48791
    5.19615    2.55900
    5.36936    2.62911
    5.54256    2.69824
    5.71577    2.76639
    5.88897    2.83356
    6.06218    2.89975
    6.23538    2.96496
    6.40859    3.02919
    6.58179    3.09244
    6.75500    3.15471
    6.92820    3.21600
    7.10141    3.27631
    7.27461    3.33564
    7.44782    3.39399
    7.62102    3.45136
    7.79423    3.50775
    7.96743    3.56316
    8.14064    3.61759
    8.31384    3.67104
    8.48705    3.72351
    8.66025    3.77500
    8.83346    3.82551
    9.00666    3.87504
    9.17987    3.92359
    9.35307    3.97116
    9.52628    4.01775
    9.69948    4.06336
    9.87269    4.10799
   10.04589    4.15164
   10.21910    4.19431
   10.39230    4.23600
   10.56551    4.27671
   10.73871    4.31644
   10.91192    4.35519
   11.08512    4.39296
   11.25833    4.42975
   11.43153    4.46556
   11.60474    4.50039
   11.77794    4.53424
   11.95115    4.56711
   12.12435    4.59900
   12.29756    4.62991
   12.47076    4.65984
   12.64397    4.68879
   12.81717    4.71676
   12.99038    4.74375
   13.16359    4.76976
   13.33679    4.79479
   13.51000    4.81884
   13.68320    4.84191
   13.85641    4.86400
   14.02961    4.88511
   14.20282    4.90524
   14.37602    4.92439
   14.54923    4.94256
   14.72243    4.95975
   14.89564    4.97596
   15.06884    4.99119
   15.24205    5.00544
   15.41525    5.01871
   15.58846    5.03100
   15.76166    5.04231
   15.93487    5.05264
   16.10807    5.06199
   16.28128    5.07036
   16.45448    5.07775
   16.62769    5.08416
   16.80089    5.08959
   16.97410    5.09404
   17.14730    5.09751
   17.32051    5.10000
   17.49371    5.10151
   17.66692    5.10204
   17.84012    5.10159
   18.01333    5.10016
   18.18653    5.09775
   18.35974    5.09436
   18.53294    5.08999
   18.70615    5.08464
   18.87935    5.07831
   19.05256    5.07100
   19.22576    5.06271
   19.39897    5.05344
   19.57217    5.04319
   19.74538    5.03196
   19.91858    5.01975
   20.09179    5.00656
   20.26499    4.99239
   20.43820    4.97724
   20.61140    4.96111
   20.78461    4.94400
   20.95781    4.92591
   21.13102    4.90684
   21.30422    4.88679
   21.47743    4.86576
   21.65063    4.84375
   21.82384    4.82076
   21.99704    4.79679
   22.17025    4.77184
   22.34345    4.74591
   22.51666    4.71900
   22.68986    4.69111
   22.86307    4.66224
   23.03627    4.63239
   23.20948    4.60156
   23.38268    4.56975
   23.55589    4.53696
   23.72910    4.50319
   23.90230    4.46844
   24.07550    4.43271
   24.24871    4.39600
   24.42192    4.35831
   24.59512    4.31964
   24.76832    4.27999
   24.94153    4.23936
   25.11473    4.19775
   25.28794    4.15516
   25.46114    4.11159
   25.63435    4.06704
   25.80756    4.02151
   25.98076    3.97500
   26.15396    3.92751
   26.32717    3.87904
   26.50038    3.82959
   26.67358    3.77916
   26.84678    3.72775
   27.01999    3.67536
   27.19320    3.62199
   27.36640    3.56764
   27.53960    3.51231
   27.71281    3.45600
   27.88602    3.39871
   28.05922    3.34044
   28.23243    3.28119
   28.40563    3.22096
   28.57884    3.15975
   28.75204    3.09756
   28.92525    3.03439
   29.09845    2.97024
   29.27166    2.90511
   29.44486    2.83900
   29.61806    2.77191
   29.79127    2.70384
   29.96448    2.63479
   30.13768    2.56476
   30.31089    2.49375
   30.48409    2.42176
   30.65730    2.34879
   30.83050    2.27484
   31.00371    2.19991
   31.17691    2.12400
   31.35012    2.04711
   31.52332    1.96924
   31.69653    1.89039
   31.86973    1.81056
   32.04294    1.72975
   32.21614    1.64796
   32.38935    1.56519
   32.56255    1.48144
   32.73576    1.39671
   32.90896    1.31100
   33.08217    1.22431
   33.25537    1.13664
   33.42858    1.04799
   33.60178    0.95836
   33.77499    0.86775
   33.94819    0.77616
   34.12140    0.68359
   34.29460    0.59004
   34.46781    0.49551
   34.64101    0.40000
   34.81422    0.30351
   34.98742    0.20604
   35.16063    0.10759
   35.33384    0.00816
   35.50704   -0.09225
