    0.00000    0.00000
   9.99523699E-02  0.173552230    
  0.299571425      0.519200504    
  0.598286510       1.02960944    
  0.995245337       1.69510686    
   1.48932004       2.50280452    
   2.07911563       3.43660760    
   2.76298070       4.47722483    
   3.53902125       5.60218239    
   4.40511608       6.78583860    
   5.35893297       7.99940157    
   6.39794827       9.21094799    
   7.51946783       10.3854427    
   8.72064495       11.4847593    
   9.99850368       12.4677029    
   11.3499603       13.2900286    
   12.7718439       13.9044657    
   14.2609177       14.2607384    
   15.8139000       14.3055840    
   17.4274845       13.9827757    
   19.0983562       13.2331390    
   20.8232098       11.9945698    
   22.5987701       10.2020502    
   24.4217968       7.78766298    
   26.2891083       4.68060541    
   28.1975880      0.807200134    
   30.1441956      -3.90909386    
