    0.00000    0.00000
  0.173062205      0.100442372    
  0.518329442      0.299680471    
   1.03409171      0.589049041    
   1.71780300      0.957182050    
   2.56611204       1.38896823    
   3.57490611       1.86559486    
   4.73936701       2.36460352    
   6.05403614       2.85995603    
   7.51289034       3.32210898    
   9.10942173       3.71809435    
   10.8367224       4.01160479    
   12.6875715       4.16307926    
   14.6545219       4.12978983    
   16.7299824       3.86592579    
   18.9062958       3.32267141    
   21.1758194       2.44828176    
   23.5309849       1.18814909    
   25.9643612     -0.515136838    
